u:\PHYS 402\Lab 1 (D7)\day2data4.txt

DAQ PROGRAM: DGMC2.prj 


Date: 
09-08-2020
Time: 
11:01:53
Total Number of Data Points:     
350
Stepper Motor Step Size (Cycles):
1
Stepper Motor Step Size (Steps): 
40
Stepper Motor Step Size (cm):    
2.0

W(A) 	Robs 	WNum 
        5057.15	      47.759434	    2896.612867
        5059.15	      35.966981	    2904.429983
         5061.2	      53.066038	    2912.436117
        5063.15	      44.811321	     2920.04569
        5065.15	      46.580189	    2927.844294
         5067.2	      45.400943	    2935.831475
        5069.15	      50.117925	    2943.423042
         5071.2	      45.400943	    2951.397625
        5073.15	      40.683962	    2958.977223
        5075.15	          31.25	    2966.745119
        5077.15	      49.528302	    2974.506895
         5079.2	      41.273585	    2982.456372
         5081.2	      43.632075	    2990.205778
        5083.15	      49.528302	    2997.755577
        5085.15	      44.221698	    3005.492946
         5087.2	      44.811321	    3013.417435
        5089.15	      46.580189	    3020.949439
         5091.2	      54.245283	    3028.861479
        5093.15	      43.042453	    3036.381654
        5095.15	      54.245283	    3044.088676
        5097.15	       40.09434	    3051.789649
        5099.15	      51.886792	    3059.484581
         5101.2	      38.915094	    3067.365624
        5103.15	          31.25	    3074.856351
        5105.15	      44.221698	    3082.533202
        5107.15	      44.221698	    3090.204041
        5109.15	      34.787736	    3097.868875
         5111.2	      48.938679	    3105.719104
        5113.15	      38.915094	    3113.180554
        5115.15	      36.556604	    3120.827413
        5117.15	      27.122642	    3128.468294
         5119.1	      44.221698	    3135.912406
        5121.15	      43.042453	    3143.732153
         5123.1	      50.117925	    3151.164643
         5125.1	      52.476415	    3158.781833
         5127.1	       51.29717	    3166.393081
         5129.1	      34.787736	    3173.998393
        5131.15	      45.990566	    3181.787685
         5133.1	      30.660377	    3189.191238
         5135.1	      43.632075	    3196.778784
        5137.15	      48.938679	    3204.549888
        5139.15	       40.09434	    3212.125478
        5141.15	      41.863208	    3219.695174
        5143.15	      36.556604	    3227.258982
        5145.15	      41.273585	    3234.816911
        5147.15	      28.891509	    3242.368965
        5149.15	      35.966981	    3249.915153
        5151.15	       42.45283	    3257.455482
        5153.15	          31.25	    3264.989957
        5155.15	      47.759434	    3272.518586
        5157.15	      38.915094	    3280.041376
        5159.15	      39.504717	    3287.558333
         5161.2	      43.632075	    3295.257168
        5163.15	      26.533019	    3302.574777
        5165.15	      55.424528	    3310.074277
        5167.15	      39.504717	    3317.567972
        5169.15	      32.429245	    3325.055867
         5171.2	       42.45283	     3332.72495
        5173.15	      40.683962	     3340.01429
        5175.15	      48.349057	    3347.484829
        5177.15	      27.122642	    3354.949597
        5179.15	      41.863208	      3362.4086
         5181.2	      33.018868	    3370.048101
        5183.15	      36.556604	    3377.309336
        5185.15	      30.070755	    3384.751083
         5187.2	       22.40566	    3392.372918
        5189.15	      34.787736	    3399.617367
         5191.2	      44.811321	    3407.227459
        5193.15	      36.556604	    3414.460751
