u:\PHYS 402\Lab 1 (D7)\day2data6.txt

DAQ PROGRAM: DGMC2.prj 


Date: 
09-08-2020
Time: 
11:37:15
Total Number of Data Points:     
350
Stepper Motor Step Size (Cycles):
1
Stepper Motor Step Size (Steps): 
40
Stepper Motor Step Size (cm):    
2.0

W(A) 	Robs 	WNum 
         4823.1	      29.481132	    1937.043128
         4825.1	      37.146226	    1945.637168
         4827.1	      49.528302	    1954.224088
         4829.1	      26.533019	    1962.803894
        4831.15	      21.226415	    1971.590824
         4833.1	      21.816038	    1979.942205
        4835.15	      36.556604	    1988.714599
         4837.1	      18.867925	    1997.052171
         4839.1	      16.509434	    2005.596547
        4841.15	      28.891509	    2014.347205
        4843.15	      18.278302	    2022.877293
         4845.1	      17.688679	    2031.187349
        4847.15	       20.04717	    2039.916353
        4849.15	      25.353774	    2048.425341
        4851.15	      27.122642	    2056.927313
         4853.1	      17.688679	    2065.209989
        4855.15	       22.40566	    2073.910243
        4857.15	      15.330189	    2082.391219
        4859.15	       22.40566	    2090.865214
         4861.2	       22.40566	    2099.543822
        4863.15	      21.816038	    2107.792293
        4865.15	      21.816038	    2116.245394
        4867.15	      28.891509	    2124.691549
        4869.15	      30.660377	    2133.130765
         4871.2	      12.971698	     2141.77377
        4873.15	      18.867925	    2149.988416
        4875.15	       20.04717	    2158.406868
        4877.15	      16.509434	    2166.818416
        4879.15	      25.943396	    2175.223067
         4881.2	      25.353774	    2183.830687
        4883.15	      20.636792	    2192.011716
        4885.15	       20.04717	    2200.395731
        4887.15	      19.457547	    2208.772884
        4889.15	      17.688679	    2217.143182
        4891.15	       20.04717	    2225.506636
        4893.15	      25.353774	    2233.863253
        4895.15	      25.943396	    2242.213041
        4897.15	      25.943396	    2250.556009
        4899.15	      20.636792	    2258.892166
         4901.2	      16.509434	    2267.429665
        4903.15	      17.688679	    2275.544076
        4905.15	       22.40566	    2283.859847
        4907.15	      18.278302	     2292.16884
        4909.15	      24.174528	    2300.471062
        4911.15	      28.891509	    2308.766523
         4913.1	      21.816038	    2316.848094
         4915.1	      31.839623	    2325.130224
         4917.1	      26.533019	    2333.405616
         4919.1	      30.070755	    2341.674279
        4921.15	      40.683962	    2350.142684
         4923.1	       42.45283	    2358.191451
         4925.1	      35.377358	    2366.439976
         4927.1	      37.146226	    2374.681804
         4929.1	       40.09434	    2382.916944
        4931.15	      27.122642	     2391.35103
         4933.1	      29.481132	    2399.367192
         4935.1	      23.584906	    2407.582316
         4937.1	      17.688679	    2415.790784
        4939.15	      23.584906	    2424.197565
        4941.15	      27.712264	     2432.39258
        4943.15	      21.226415	    2440.580963
        4945.15	      17.688679	    2448.762723
        4947.15	       22.40566	    2456.937868
        4949.15	      17.688679	    2465.106405
        4951.15	      20.636792	    2473.268343
        4953.15	      14.150943	     2481.42369
        4955.15	      22.995283	    2489.572453
        4957.15	      24.174528	    2497.714641
        4959.15	      21.226415	    2505.850262
         4961.2	      16.509434	    2514.182466
        4963.15	      14.740566	    2522.101833
        4965.15	      18.867925	    2530.217799
        4967.15	       20.04717	    2538.327229
        4969.15	      18.867925	    2546.430132
        4971.15	      15.919811	    2554.526514
        4973.15	      24.174528	    2562.616385
        4975.15	      15.919811	    2570.699751
        4977.15	       20.04717	    2578.776621
        4979.15	      21.816038	    2586.847002
         4981.2	      18.278302	    2595.112418
        4983.15	      21.226415	    2602.968331
        4985.15	      15.919811	    2611.019293
        4987.15	      15.919811	    2619.063798
        4989.15	      17.099057	    2627.101854
         4991.2	      25.353774	    2635.334175
        4993.15	      14.740566	    2643.158647
        4995.15	      11.792453	      2651.1774
        4997.15	      25.353774	    2659.189735
        4999.15	      18.867925	    2667.195659
        5001.15	      12.971698	    2675.195179
        5003.15	      18.278302	    2683.188304
        5005.15	      15.330189	    2691.175041
        5007.15	      21.816038	    2699.155397
        5009.15	      12.971698	    2707.129381
        5011.15	      22.995283	       2715.097
         5013.1	      21.226415	    2722.859307
         5015.1	      18.867925	    2730.814378
        5017.15	      18.278302	    2738.961743
         5019.1	       11.20283	    2746.705499
        5021.15	      17.099057	    2754.839886
         5023.1	      20.636792	    2762.571312
         5025.1	      11.792453	    2770.494746
         5027.1	      14.150943	    2778.411876
         5029.1	      14.740566	    2786.322709
        5031.15	      21.226415	    2794.424785
         5033.1	      14.150943	    2802.125513
         5035.1	      27.712264	    2810.017499
         5037.1	      20.636792	    2817.903219
         5039.1	      16.509434	    2825.782679
        5041.15	          31.25	    2833.852637
        5043.15	      24.174528	    2841.719443
        5045.15	      16.509434	    2849.580013
        5047.15	      10.023585	    2857.434353
         5049.1	      18.278302	    2865.086344
        5051.15	       20.04717	    2873.124374
         5053.1	      14.740566	    2880.764252
        5055.15	      15.330189	    2888.789564
        5057.15	      18.867925	    2896.612867
        5059.15	      24.764151	    2904.429983
         5061.2	       20.04717	    2912.436117
        5063.15	       20.04717	     2920.04569
        5065.15	      13.561321	    2927.844294
        5067.15	      14.740566	    2935.636743
        5069.15	       22.40566	    2943.423042
         5071.2	      19.457547	    2951.397625
        5073.15	      14.740566	    2958.977223
        5075.15	      24.174528	    2966.745119
        5077.15	      17.688679	    2974.506895
        5079.15	      15.330189	    2982.262559
         5081.2	      17.099057	    2990.205778
        5083.15	      14.150943	    2997.755577
        5085.15	      16.509434	    3005.492946
        5087.15	      16.509434	    3013.224231
        5089.15	      17.688679	    3020.949439
         5091.2	      14.150943	    3028.861479
        5093.15	       8.254717	    3036.381654
        5095.15	      15.330189	    3044.088676
        5097.15	      13.561321	    3051.789649
        5099.15	      18.867925	    3059.484581
         5101.2	       11.20283	    3067.365624
        5103.15	      15.919811	    3074.856351
        5105.15	       22.40566	    3082.533202
        5107.15	      15.330189	    3090.204041
        5109.15	      13.561321	    3097.868875
        5111.15	      15.919811	     3105.52771
        5113.15	      14.740566	    3113.180554
         5115.1	       8.254717	    3120.636314
         5117.1	      15.919811	    3128.277345
         5119.1	      18.278302	    3135.912406
        5121.15	      10.613208	    3143.732153
         5123.1	      14.150943	    3151.164643
         5125.1	       22.40566	    3158.781833
         5127.1	      10.613208	    3166.393081
         5129.1	      18.278302	    3173.998393
        5131.15	      16.509434	    3181.787685
         5133.1	      18.278302	    3189.191238
         5135.1	       11.20283	    3196.778784
        5137.15	       20.04717	    3204.549888
        5139.15	       11.20283	    3212.125478
        5141.15	      18.278302	    3219.695174
        5143.15	      17.688679	    3227.258982
         5145.1	      11.792453	    3234.628034
        5147.15	      14.150943	    3242.368965
        5149.15	      17.099057	    3249.915153
        5151.15	      20.636792	    3257.455482
        5153.15	      17.688679	    3264.989957
        5155.15	      14.150943	    3272.518586
        5157.15	      14.150943	    3280.041376
        5159.15	      15.330189	    3287.558333
         5161.2	      14.150943	    3295.257168
        5163.15	      15.330189	    3302.574777
        5165.15	      10.023585	    3310.074277
        5167.15	      13.561321	    3317.567972
        5169.15	      15.919811	    3325.055867
         5171.2	       22.40566	     3332.72495
        5173.15	      15.330189	     3340.01429
        5175.15	       20.04717	    3347.484829
        5177.15	      14.740566	    3354.949597
        5179.15	      18.278302	      3362.4086
         5181.2	      10.613208	    3370.048101
        5183.15	      23.584906	    3377.309336
        5185.15	      15.919811	    3384.751083
        5187.15	      24.764151	    3392.187091
        5189.15	      24.174528	    3399.617367
         5191.2	      10.023585	    3407.227459
        5193.15	      12.382075	    3414.460751
        5195.15	      12.382075	    3421.873871
        5197.15	      14.150943	    3429.281285
        5199.15	      20.636792	    3436.683001
         5201.2	      14.150943	    3444.263852
        5203.15	      15.330189	    3451.469362
        5205.15	       20.04717	     3458.85402
        5207.15	      14.150943	    3466.233005
        5209.15	      20.636792	    3473.606325
        5211.15	      10.613208	    3480.973984
         5213.1	      18.278302	     3488.15201
         5215.1	      14.740566	    3495.508511
         5217.1	      12.382075	    3502.859371
         5219.1	      11.792453	    3510.204598
        5221.15	      13.561321	    3517.727616
         5223.1	      14.740566	    3524.878177
         5225.1	      10.613208	    3532.206541
         5227.1	       9.433962	    3539.529297
         5229.1	       7.665094	    3546.846452
        5231.15	      11.792453	    3554.340729
         5233.1	      11.792453	    3561.463982
         5235.1	      11.792453	    3568.764371
         5237.1	      15.919811	    3576.059184
        5239.15	      15.330189	    3583.530587
        5241.15	      11.792453	    3590.814128
        5243.15	      12.971698	    3598.092112
         5245.1	      15.919811	    3605.182803
        5247.15	      14.740566	    3612.631437
         5249.1	      11.792453	    3619.711323
        5251.15	      11.792453	    3627.148611
        5253.15	        8.84434	    3634.398907
        5255.15	      12.382075	    3641.643685
        5257.15	      20.636792	    3648.882951
        5259.15	       11.20283	    3656.116711
         5261.2	       8.254717	    3663.525606
        5263.15	      14.740566	    3670.567737
        5265.15	      12.382075	    3677.785016
        5267.15	      16.509434	    3684.996814
        5269.15	      22.995283	    3692.203137
         5271.2	      14.150943	    3699.583943
        5273.15	      11.792453	    3706.599385
        5275.15	      13.561321	    3713.789321
        5277.15	      14.740566	    3720.973808
        5279.15	      18.867925	    3728.152851
         5281.2	       9.433962	    3735.505727
        5283.15	      14.740566	    3742.494631
        5285.15	      14.740566	     3749.65738
        5287.15	      14.150943	     3756.81471
        5289.15	      10.023585	    3763.966627
         5291.2	      14.740566	    3771.291731
        5293.15	      23.584906	    3778.254248
        5295.15	       7.665094	    3785.389963
        5297.15	       22.40566	     3792.52029
        5299.15	      27.122642	    3799.645235
         5301.2	      25.943396	    3806.942724
        5303.15	      34.198113	    3813.879003
        5305.15	      39.504717	    3820.987837
        5307.15	      25.943396	    3828.091314
        5309.15	      19.457547	    3835.189439
        5311.15	      25.353774	    3842.282218
         5313.1	       22.40566	    3849.192536
         5315.1	      15.919811	    3856.274775
         5317.1	       9.433962	    3863.351686
         5319.1	      15.330189	    3870.423275
        5321.15	       11.20283	    3877.666137
         5323.1	      12.971698	    3884.550511
         5325.1	      10.023585	    3891.606171
         5327.1	      12.971698	    3898.656532
         5329.1	      10.023585	    3905.701602
        5331.15	      12.971698	    3912.917312
         5333.1	       7.075472	    3919.775888
         5335.1	      15.330189	    3926.805117
        5337.15	       8.254717	     3934.00461
         5339.1	       11.20283	    3940.847777
        5341.15	        8.84434	    3948.036488
        5343.15	      10.613208	    3955.044549
         5345.1	      10.023585	    3961.872359
        5347.15	      13.561321	    3969.044943
         5349.1	        8.84434	    3975.862543
