u:\PHYS 402\Lab 1 (D7)\day2data5.txt

DAQ PROGRAM: DGMC2.prj 


Date: 
09-08-2020
Time: 
11:19:50
Total Number of Data Points:     
350
Stepper Motor Step Size (Cycles):
1
Stepper Motor Step Size (Steps): 
40
Stepper Motor Step Size (cm):    
2.0

W(A) 	Robs 	WNum 
        4875.15	      15.330189	    2158.406868
        4877.15	      27.712264	    2166.818416
        4879.15	      11.792453	    2175.223067
         4881.2	      17.099057	    2183.830687
        4883.15	      12.382075	    2192.011716
        4885.15	       20.04717	    2200.395731
        4887.15	      15.330189	    2208.772884
        4889.15	      18.867925	    2217.143182
         4891.2	      25.943396	    2225.715635
        4893.15	      24.174528	    2233.863253
        4895.15	      21.226415	    2242.213041
        4897.15	      19.457547	    2250.556009
        4899.15	      13.561321	    2258.892166
         4901.2	      22.995283	    2267.429665
        4903.15	      15.330189	    2275.544076
        4905.15	      26.533019	    2283.859847
        4907.15	      17.099057	     2292.16884
        4909.15	      24.174528	    2300.471062
        4911.15	      18.867925	    2308.766523
        4913.15	      26.533019	    2317.055229
         4915.1	      33.608491	    2325.130224
        4917.15	      37.146226	    2333.612415
         4919.1	      30.660377	    2341.674279
        4921.15	      48.349057	    2350.142684
         4923.1	          31.25	    2358.191451
         4925.1	      37.735849	    2366.439976
         4927.1	      28.301887	    2374.681804
         4929.1	      34.198113	    2382.916944
        4931.15	      23.584906	     2391.35103
         4933.1	      18.867925	    2399.367192
         4935.1	      17.688679	    2407.582316
        4937.15	      17.099057	    2415.995911
        4939.15	      17.688679	    2424.197565
        4941.15	      20.636792	     2432.39258
        4943.15	       20.04717	    2440.580963
        4945.15	      19.457547	    2448.762723
        4947.15	      15.919811	    2456.937868
        4949.15	       22.40566	    2465.106405
        4951.15	      17.688679	    2473.268343
        4953.15	      14.740566	     2481.42369
        4955.15	      15.330189	    2489.572453
        4957.15	       20.04717	    2497.714641
        4959.15	       11.20283	    2505.850262
         4961.2	      16.509434	    2514.182466
        4963.15	      16.509434	    2522.101833
        4965.15	      18.867925	    2530.217799
         4967.2	      24.174528	    2538.529881
        4969.15	       20.04717	    2546.430132
         4971.2	      12.971698	     2554.72884
        4973.15	      10.613208	    2562.616385
        4975.15	      15.330189	    2570.699751
        4977.15	      20.636792	    2578.776621
        4979.15	      27.712264	    2586.847002
         4981.2	      15.919811	    2595.112418
        4983.15	      18.278302	    2602.968331
        4985.15	      16.509434	    2611.019293
         4987.2	      19.457547	    2619.264828
         4989.2	      15.330189	    2627.302723
         4991.2	      15.919811	    2635.334175
        4993.15	      12.382075	    2643.158647
        4995.15	      14.150943	      2651.1774
        4997.15	      15.919811	    2659.189735
        4999.15	      20.636792	    2667.195659
         5001.2	      18.278302	    2675.395085
        5003.15	      15.330189	    2683.188304
        5005.15	      21.226415	    2691.175041
        5007.15	      10.023585	    2699.155397
        5009.15	      11.792453	    2707.129381
        5011.15	      11.792453	       2715.097
         5013.1	      21.816038	    2722.859307
         5015.1	       20.04717	    2730.814378
         5017.1	       20.04717	    2738.763106
         5019.1	      19.457547	    2746.705499
        5021.15	       11.20283	    2754.839886
         5023.1	       20.04717	    2762.571312
        5025.15	      22.995283	    2770.692751
         5027.1	      19.457547	    2778.411876
         5029.1	      20.636792	    2786.322709
        5031.15	      27.712264	    2794.424785
         5033.1	      13.561321	    2802.125513
         5035.1	      15.919811	    2810.017499
         5037.1	       20.04717	    2817.903219
        5039.15	       22.40566	    2825.979585
        5041.15	      19.457547	    2833.852637
        5043.15	      19.457547	    2841.719443
        5045.15	      14.150943	    2849.580013
        5047.15	      15.919811	    2857.434353
        5049.15	      14.150943	    2865.282471
        5051.15	      21.226415	    2873.124374
        5053.15	      11.792453	    2880.960069
        5055.15	      15.919811	    2888.789564
        5057.15	      15.919811	    2896.612867
        5059.15	      16.509434	    2904.429983
         5061.2	      11.792453	    2912.436117
        5063.15	      14.150943	     2920.04569
        5065.15	      18.278302	    2927.844294
        5067.15	       9.433962	    2935.636743
        5069.15	      18.278302	    2943.423042
         5071.2	      13.561321	    2951.397625
        5073.15	      13.561321	    2958.977223
        5075.15	      13.561321	    2966.745119
        5077.15	      16.509434	    2974.506895
        5079.15	       9.433962	    2982.262559
         5081.2	      19.457547	    2990.205778
        5083.15	      17.099057	    2997.755577
        5085.15	       20.04717	    3005.492946
         5087.2	      15.330189	    3013.417435
        5089.15	      12.971698	    3020.949439
         5091.2	      15.330189	    3028.861479
        5093.15	      15.330189	    3036.381654
        5095.15	      15.330189	    3044.088676
        5097.15	      12.382075	    3051.789649
        5099.15	      16.509434	    3059.484581
        5101.15	      16.509434	    3067.173479
        5103.15	      15.330189	    3074.856351
        5105.15	      18.278302	    3082.533202
        5107.15	      13.561321	    3090.204041
        5109.15	      20.636792	    3097.868875
        5111.15	      17.099057	     3105.52771
        5113.15	      12.382075	    3113.180554
         5115.1	      17.099057	    3120.636314
         5117.1	      12.971698	    3128.277345
         5119.1	      19.457547	    3135.912406
        5121.15	      12.382075	    3143.732153
        5123.15	      15.919811	    3151.355145
         5125.1	      16.509434	    3158.781833
         5127.1	      17.099057	    3166.393081
         5129.1	      14.150943	    3173.998393
        5131.15	      27.712264	    3181.787685
         5133.1	      17.688679	    3189.191238
         5135.1	      17.688679	    3196.778784
        5137.15	      14.150943	    3204.549888
        5139.15	      21.226415	    3212.125478
        5141.15	      16.509434	    3219.695174
        5143.15	      14.150943	    3227.258982
        5145.15	      14.740566	    3234.816911
         5147.1	      13.561321	    3242.180235
        5149.15	      13.561321	    3249.915153
        5151.15	       20.04717	    3257.455482
        5153.15	      14.740566	    3264.989957
        5155.15	      18.867925	    3272.518586
        5157.15	       22.40566	    3280.041376
        5159.15	      15.919811	    3287.558333
         5161.2	      20.636792	    3295.257168
        5163.15	        8.84434	    3302.574777
        5165.15	      12.382075	    3310.074277
        5167.15	      12.971698	    3317.567972
        5169.15	      18.278302	    3325.055867
        5171.15	      14.740566	    3332.537971
        5173.15	      16.509434	     3340.01429
        5175.15	      12.971698	    3347.484829
        5177.15	      15.330189	    3354.949597
        5179.15	      13.561321	      3362.4086
         5181.2	      21.816038	    3370.048101
        5183.15	      17.099057	    3377.309336
        5185.15	      16.509434	    3384.751083
        5187.15	       9.433962	    3392.187091
        5189.15	       11.20283	    3399.617367
         5191.2	      12.382075	    3407.227459
        5193.15	      14.740566	    3414.460751
        5195.15	      15.919811	    3421.873871
        5197.15	       11.20283	    3429.281285
        5199.15	      17.099057	    3436.683001
         5201.2	      19.457547	    3444.263852
        5203.15	      22.995283	    3451.469362
        5205.15	      11.792453	     3458.85402
        5207.15	       7.665094	    3466.233005
        5209.15	      15.919811	    3473.606325
        5211.15	      13.561321	    3480.973984
        5213.15	      15.919811	    3488.335991
        5215.15	        8.84434	    3495.692351
         5217.1	      12.971698	    3502.859371
         5219.1	       7.075472	    3510.204598
        5221.15	      12.382075	    3517.727616
         5223.1	      15.919811	    3524.878177
         5225.1	       20.04717	    3532.206541
         5227.1	      17.688679	    3539.529297
         5229.1	      14.150943	    3546.846452
        5231.15	      10.613208	    3554.340729
         5233.1	      12.971698	    3561.463982
         5235.1	      13.561321	    3568.764371
        5237.15	       7.665094	    3576.241483
        5239.15	       8.254717	    3583.530587
        5241.15	      10.613208	    3590.814128
        5243.15	       7.665094	    3598.092112
        5245.15	      12.382075	    3605.364546
        5247.15	      15.919811	    3612.631437
        5249.15	      16.509434	    3619.892789
        5251.15	      12.382075	    3627.148611
        5253.15	      15.919811	    3634.398907
        5255.15	      11.792453	    3641.643685
        5257.15	      18.867925	    3648.882951
        5259.15	      12.382075	    3656.116711
         5261.2	      15.330189	    3663.525606
        5263.15	      10.613208	    3670.567737
        5265.15	      14.150943	    3677.785016
        5267.15	      16.509434	    3684.996814
        5269.15	      15.330189	    3692.203137
         5271.2	       20.04717	    3699.583943
        5273.15	      12.971698	    3706.599385
        5275.15	      14.150943	    3713.789321
        5277.15	      20.636792	    3720.973808
        5279.15	      10.023585	    3728.152851
         5281.2	      12.382075	    3735.505727
        5283.15	      15.330189	    3742.494631
        5285.15	      14.150943	     3749.65738
        5287.15	      21.226415	     3756.81471
        5289.15	      15.330189	    3763.966627
         5291.2	      12.382075	    3771.291731
        5293.15	      23.584906	    3778.254248
        5295.15	      17.099057	    3785.389963
        5297.15	      25.353774	     3792.52029
        5299.15	      25.943396	    3799.645235
         5301.2	      23.584906	    3806.942724
        5303.15	      36.556604	    3813.879003
        5305.15	      25.353774	    3820.987837
        5307.15	      26.533019	    3828.091314
        5309.15	      23.584906	    3835.189439
        5311.15	      24.174528	    3842.282218
         5313.1	      13.561321	    3849.192536
         5315.1	      23.584906	    3856.274775
         5317.1	       11.20283	    3863.351686
         5319.1	      10.023585	    3870.423275
        5321.15	      26.533019	    3877.666137
         5323.1	       5.896226	    3884.550511
         5325.1	       22.40566	    3891.606171
         5327.1	       6.485849	    3898.656532
         5329.1	      11.792453	    3905.701602
        5331.15	       7.075472	    3912.917312
         5333.1	       6.485849	    3919.775888
         5335.1	       8.254717	    3926.805117
        5337.15	       11.20283	     3934.00461
        5339.15	      12.382075	    3941.023177
        5341.15	      10.613208	    3948.036488
        5343.15	      14.740566	    3955.044549
         5345.1	        8.84434	    3961.872359
        5347.15	      11.792453	    3969.044943
        5349.15	       8.254717	    3976.037288
