u:\PHYS 402\Lab 1 (D7)\day2data3(notgood).txt

DAQ PROGRAM: DGMC2.prj 


Date: 
09-08-2020
Time: 
10:45:57
Total Number of Data Points:     
350
Stepper Motor Step Size (Cycles):
1
Stepper Motor Step Size (Steps): 
40
Stepper Motor Step Size (cm):    
2.0

W(A) 	Robs 	WNum 
         5187.2	       3.537736	    3392.372918
        5189.15	       6.485849	    3399.617367
         5191.2	       4.716981	    3407.227459
        5193.15	       4.716981	    3414.460751
        5195.15	       7.075472	    3421.873871
        5197.15	       6.485849	    3429.281285
        5199.15	       3.537736	    3436.683001
         5201.2	       11.20283	    3444.263852
        5203.15	       4.127358	    3451.469362
        5205.15	       1.179245	     3458.85402
        5207.15	       4.716981	    3466.233005
        5209.15	       5.896226	    3473.606325
        5211.15	       4.716981	    3480.973984
        5213.15	       6.485849	    3488.335991
        5215.15	       3.537736	    3495.692351
        5217.15	       7.075472	    3503.043071
        5219.15	       2.358491	    3510.388157
        5221.15	       5.306604	    3517.727616
        5223.15	       4.127358	    3525.061454
         5225.1	       11.20283	    3532.206541
         5227.1	       5.306604	    3539.529297
        5229.15	       7.075472	    3547.029309
        5231.15	       2.948113	    3554.340729
         5233.1	       2.948113	    3561.463982
         5235.1	       5.306604	    3568.764371
        5237.15	      12.971698	    3576.241483
        5239.15	       2.358491	    3583.530587
        5241.15	       3.537736	    3590.814128
        5243.15	       8.254717	    3598.092112
        5245.15	       7.665094	    3605.364546
        5247.15	       7.665094	    3612.631437
        5249.15	       4.127358	    3619.892789
        5251.15	       2.948113	    3627.148611
        5253.15	       4.716981	    3634.398907
        5255.15	       1.768868	    3641.643685
        5257.15	       4.716981	    3648.882951
        5259.15	       5.306604	    3656.116711
         5261.2	       3.537736	    3663.525606
        5263.15	       4.716981	    3670.567737
        5265.15	       8.254717	    3677.785016
         5267.2	       2.358491	    3685.177039
         5269.2	       5.896226	    3692.383225
         5271.2	       5.306604	    3699.583943
        5273.15	       5.896226	    3706.599385
        5275.15	      10.613208	    3713.789321
        5277.15	       5.896226	    3720.973808
        5279.15	       9.433962	    3728.152851
         5281.2	       4.716981	    3735.505727
        5283.15	      12.382075	    3742.494631
        5285.15	       8.254717	     3749.65738
        5287.15	        8.84434	     3756.81471
        5289.15	       11.20283	    3763.966627
         5291.2	       4.716981	    3771.291731
        5293.15	       5.896226	    3778.254248
        5295.15	       9.433962	    3785.389963
        5297.15	       8.254717	     3792.52029
        5299.15	       7.075472	    3799.645235
         5301.2	      11.792453	    3806.942724
        5303.15	      10.023585	    3813.879003
        5305.15	       8.254717	    3820.987837
        5307.15	       4.127358	    3828.091314
        5309.15	      14.740566	    3835.189439
        5311.15	       6.485849	    3842.282218
        5313.15	       4.127358	    3849.369657
         5315.1	       4.127358	    3856.274775
        5317.15	       8.254717	    3863.528541
        5319.15	       6.485849	    3870.599997
        5321.15	       5.306604	    3877.666137
         5323.1	       7.665094	    3884.550511
         5325.1	       4.127358	    3891.606171
        5327.15	       6.485849	    3898.832723
        5329.15	       4.127358	    3905.877661
        5331.15	       2.948113	    3912.917312
        5333.15	       6.485849	    3919.951683
         5335.1	        8.84434	    3926.805117
        5337.15	       8.254717	     3934.00461
        5339.15	       7.665094	    3941.023177
        5341.15	       4.127358	    3948.036488
        5343.15	       5.896226	    3955.044549
        5345.15	       2.948113	    3962.047365
        5347.15	       6.485849	    3969.044943
        5349.15	       4.716981	    3976.037288
